"sampleID","taxon_group","benthicArea","FFG","number","density","date","year","season","location","microhabitat","mon.precip","mon.ADD","mon.max.discharge","mon.median.discharge","depth","pH","wTemp","DO","light","flow","turb","cond","winter.sediment"
"01DRFA20.DSP","Psychomyiidae",0.5,"cg",1,2,2020-09-18,2020,"Fall","Downstream","DSP",77.8,564.55,58.9,9.04,11.5,7.465,15.95,10.612582645,152.74447065,0,12.4,193.25,2200
"01DRFA20.DSP","Taeniopterygidae",0.5,"sh",9,18,2020-09-18,2020,"Fall","Downstream","DSP",77.8,564.55,58.9,9.04,11.5,7.465,15.95,10.612582645,152.74447065,0,12.4,193.25,2200
"01DRFA20.DSP","Thremmatidae",0.5,"scr",5,10,2020-09-18,2020,"Fall","Downstream","DSP",77.8,564.55,58.9,9.04,11.5,7.465,15.95,10.612582645,152.74447065,0,12.4,193.25,2200
"01DRFA20.DSP","segmentedWorms",0.5,"cg",7,14,2020-09-18,2020,"Fall","Downstream","DSP",77.8,564.55,58.9,9.04,11.5,7.465,15.95,10.612582645,152.74447065,0,12.4,193.25,2200
"01DRFA20.DSP","waterMites",0.5,"prd",3,6,2020-09-18,2020,"Fall","Downstream","DSP",77.8,564.55,58.9,9.04,11.5,7.465,15.95,10.612582645,152.74447065,0,12.4,193.25,2200
"01DRFA20.DSR","Baetidae",0.5,"cg",1,2,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Chironomidae",0.5,"cg",128,256,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Coenagrionidae",0.5,"prd",2,4,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Glossosomatidae",0.5,"scr",7,14,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Heptageniidae-cg",0.5,"cg",286,572,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Heptageniidae-scr",0.5,"scr",9,18,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Limnephilidae",0.5,"sh",6,12,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Philopotamidae",0.5,"cf",1,2,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Planorbidae",0.5,"scr",3,6,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Polycentropodidae",0.5,"prd",6,12,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Psephenidae",0.5,"scr",12,24,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","Sialidae",0.5,"prd",1,2,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","leeches",0.5,"prd",1,2,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA20.DSR","segmentedWorms",0.5,"cg",16,32,2020-09-18,2020,"Fall","Downstream","DSR",77.8,564.55,58.9,9.04,16.25,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,2200
"01DRFA21.DFR","Apataniidae",0.25,"scr",2,8,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Chironomidae",0.25,"cg",15,60,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Dugesiidae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Elmidae",0.25,"scr",12,48,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Ephemerellidae",0.25,"cg",3,12,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Glossosomatidae",0.25,"scr",9,36,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Goeridae",0.25,"scr",2,8,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Heptageniidae-scr",0.25,"scr",35,140,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Hydropsychidae",0.25,"cf",74,296,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Isonychiidae",0.25,"cf",4,16,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Limoniidae",0.25,"cg",1,4,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Nematomorpha",0.25,"prd",3,12,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Philopotamidae",0.25,"cf",8,32,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Planorbidae",0.25,"scr",3,12,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Psephenidae",0.25,"scr",16,64,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Psychomyiidae",0.25,"cg",1,4,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","Rhyacophilidae",0.25,"prd",3,12,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DFR","waterMites",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DFR",129,588.9,2770,78.4,12.5,7.42,20.8,9.6,50,NA,7.5,140.4,2500
"01DRFA21.DM","Apataniidae",0.5,"scr",22,44,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Baetidae",0.5,"cg",23,46,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Chironomidae",0.5,"cg",169,338,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Dugesiidae",0.5,"prd",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Elmidae",0.5,"scr",34,68,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Ephemerellidae",0.5,"cg",6,12,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Glossosomatidae",0.5,"scr",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Helicopsychidae",0.5,"scr",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Heptageniidae-scr",0.5,"scr",3,6,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Hydropsychidae",0.5,"cf",91,182,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Hydroptilidae",0.5,"scr",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Isonychiidae",0.5,"cf",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Limoniidae",0.5,"cg",7,14,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Nematomorpha",0.5,"prd",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Perlidae",0.5,"prd",1,2,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Philopotamidae",0.5,"cf",28,56,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Planorbidae",0.5,"scr",6,12,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Psephenidae",0.5,"scr",2,4,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Psychomyiidae",0.5,"cg",11,22,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Simuliidae",0.5,"cf",5,10,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","Taeniopterygidae",0.5,"sh",24,48,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DM","waterMites",0.5,"prd",8,16,2021-09-23,2021,"Fall","Downstream","DM",129,588.9,2770,78.4,18.5,7.43,20.3,9.67,192,NA,2.9,140.1,2500
"01DRFA21.DSH","Apataniidae",0.25,"scr",16,64,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Chironomidae",0.25,"cg",44,176,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Corydalidae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Dugesiidae",0.25,"prd",4,16,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Elmidae",0.25,"scr",42,168,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Empididae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Ephemerellidae",0.25,"cg",2,8,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Glossosomatidae",0.25,"scr",10,40,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Heptageniidae-scr",0.25,"scr",10,40,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Hydropsychidae",0.25,"cf",77,308,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Isonychiidae",0.25,"cf",2,8,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Limoniidae",0.25,"cg",19,76,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Nematomorpha",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Perlidae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Philopotamidae",0.25,"cf",7,28,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Planorbidae",0.25,"scr",26,104,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Plecoptera",0.25,NA,1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Psephenidae",0.25,"scr",13,52,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Psychomyiidae",0.25,"cg",36,144,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Rhyacophilidae",0.25,"prd",2,8,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Simuliidae",0.25,"cf",1,4,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","Taeniopterygidae",0.25,"sh",8,32,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","segmentedWorms",0.25,"cg",10,40,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSH","waterMites",0.25,"prd",7,28,2021-09-23,2021,"Fall","Downstream","DSH",129,588.9,2770,78.4,30,7.44,20.3,9.76,54,NA,6.2,141,2500
"01DRFA21.DSP","Apataniidae",0.25,"scr",3,12,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Baetidae",0.25,"cg",14,56,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Chironomidae",0.25,"cg",77,308,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Diptera",0.25,NA,1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Dugesiidae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Elmidae",0.25,"scr",18,72,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Empididae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Ephemerellidae",0.25,"cg",2,8,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Glossosomatidae",0.25,"scr",10,40,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Helicopsychidae",0.25,"scr",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Heptageniidae-scr",0.25,"scr",4,16,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Hydropsychidae",0.25,"cf",111,444,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Hydroptilidae",0.25,"scr",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Leptoceridae",0.25,"cg",2,8,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Limoniidae",0.25,"cg",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Nematomorpha",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Perlidae",0.25,"prd",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Perlodidae",0.25,"prd",2,8,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Philopotamidae",0.25,"cf",14,56,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Psephenidae",0.25,"scr",7,28,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Psychomyiidae",0.25,"cg",5,20,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Simuliidae",0.25,"cf",1,4,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","Taeniopterygidae",0.25,"sh",6,24,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSP","waterMites",0.25,"prd",11,44,2021-09-23,2021,"Fall","Downstream","DSP",129,588.9,2770,78.4,14,7.4,20.1,9.64,235,0.126,NA,NA,2500
"01DRFA21.DSR","Baetidae",0.25,"cg",2,8,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Elmidae",0.25,"scr",1,4,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Heptageniidae-scr",0.25,"scr",17,68,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Hydropsychidae",0.25,"cf",4,16,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Isonychiidae",0.25,"cf",1,4,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Perlidae",0.25,"prd",2,8,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA21.DSR","Psephenidae",0.25,"scr",3,12,2021-09-23,2021,"Fall","Downstream","DSR",129,588.9,2770,78.4,24,7.46,20.5,9.73,53,NA,8.7,144.9,2500
"01DRFA22.DFR","Chironomidae",0.25,"cg",5,20,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Elmidae",0.25,"scr",2,8,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Heptageniidae-cg",0.25,"cg",1,4,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Heptageniidae-scr",0.25,"scr",10,40,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Hydropsychidae",0.25,"cf",15,60,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Philopotamidae",0.25,"cf",4,16,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DFR","Psephenidae",0.25,"scr",9,36,2022-09-22,2022,"Fall","Downstream","DFR",202.1,590.9,136,9.9,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,3500
"01DRFA22.DM","Chironomidae",0.25,"cg",1,4,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Elmidae",0.25,"scr",1,4,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Heptageniidae-scr",0.25,"scr",2,8,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Hydropsychidae",0.25,"cf",56,224,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Isonychiidae",0.25,"cf",1,4,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Philopotamidae",0.25,"cf",32,128,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DM","Psephenidae",0.25,"scr",1,4,2022-09-22,2022,"Fall","Downstream","DM",202.1,590.9,136,9.9,18,7.46,18,9.22,NA,NA,16.5,94.6,3500
"01DRFA22.DSH","Apataniidae",0.25,"scr",2,8,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Chironomidae",0.25,"cg",8,32,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Corydalidae",0.25,"prd",1,4,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Dugesiidae",0.25,"prd",2,8,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Elmidae",0.25,"scr",26,104,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Heptageniidae-cg",0.25,"cg",2,8,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Heptageniidae-scr",0.25,"scr",15,60,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Hydropsychidae",0.25,"cf",155,620,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Isonychiidae",0.25,"cf",2,8,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
"01DRFA22.DSH","Leuctridae",0.25,"sh",2,8,2022-09-22,2022,"Fall","Downstream","DSH",202.1,590.9,136,9.9,26,7.48,18.1,9.2,NA,NA,13.8,92.9,3500
